"18",".pdf readers",""" unfortunately, as i have found many many times, if the document creator has not actually tagged the file for its changes in reading order or indentation to be  spoken, then no amount of clever screenreading or extracting the text is going to fix it. i've most certainly downloaded bbc pdfs that have been extremely well tagged and the formatting is  if anything over verbose if you interogate it.  i'm not sure why pdf creation software does not try to prompt the creator to tag them as a matter of course.  to show how bad they can be, here in the uk we have several train operators and i've yet to find any of their downloadable documents to read without scrambling up the columns. they just don't get it and say in their emails, well it looks ok on my screen.  brian      bglists@...  sent via blueyonder.  please address personal email to:-  briang1@..., putting 'brian gaff'  in the display name field. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","Elaboration","undefined"
"19",".pdf readers",""" yes but how would it be able to get around those pdfs that have no reading order or formatting tags which often seems to be the default of most people?  are you saying in effect that edge is ocring all pdfs to present the document?  brian    bglists@...  sent via blueyonder.  please address personal email to:-  briang1@..., putting 'brian gaff'  in the display name field. ""","following","tagged",NULL,"Help","undefined","undefined","undefined","undefined","undefined"
"20",".pdf readers","""          hi brian,  that is a great question. i will experiment with reading those kinds of pdf   s with edge to see how all kinds of pdf   s read with edge!.  let as many of us, who can, try doing this, and report our findings.  david moore  sent from  mail  for windows 10             ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"21",".pdf readers","""              thanks very much for the great suggestions, everydody.   i   ll check   them all out and see if any of them eet my needs.          georgwe                    ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"22",".pdf readers",""" george, i think qread reads pdf files but i don't know about preserving  formats.   ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"23",".pdf readers",""" hi, although qread is a neat little program, it does not retain format, quite to the contrary. if you need a application that will read a pdf which is not image-based, and format is not an issue, qread works very well though. i've seen tweets suggesting that a future release of qread will be able to do ocr on image-based pdf's, but no indication on when that will be available. based on what i currently have installed, the best way to get access to correctly formatted pdf's, especially those which are image-based, fine reader does the best job. as previously mentioned on the list, knfb reader for windows is quick and pretty accurate, but it makes an absolute mess of the format. ""","following","tagged",NULL,"undefined","undefined","Answer","undefined","Elaboration","undefined"
"24",".pdf readers","""                 no ocr recognized pdf document is the original   document.   whether this matters depending on what you are doing is a   different question, but for legal purposes, the ocr document is not the actual   document and if you are sharing the document with others for colaborative work,   it isn't the original document either.                 gene     ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","Elaboration","undefined"
"25","10 super efficient ways inbox by gmail saves you time","""           http://www.makeuseof.com/tag/10-super-efficient-ways-inbox-gmail-saves-time/           10 super efficient ways inbox by gmail saves you time    gmail is good as ever, but could  inbox by gmail  be the better choice for you?    inbox by gmail is google      s most recent approach to email organization and management. it takes some getting used to, but if it      s capable of giving you  a    simpler    email workflow , it      s worth adopting. and now you don      t even need an invite to use inbox!     til you can mute in  @inboxbygmail  by pressing m.           josh todd (@joshtodd)  april 6, 2016      to help you decide whether you should switch over to inbox completely, we      ll show you some of the ways in which it      ll make email better for you. but first, let      s show you where everything is in inbox      s interface.    where inbox options are    you      ll find all of inbox      s options and settings in one of five locations:        the toolbar that appears when you hover over a message         this is where you      ll find the options to pin an email, snooze it, mark it as done (or move it to the inbox)                the pop-up menu that appears when you click on the move to       icon  (three dots arranged vertically) in the toolbar    shown    above     the icon-driven menu hidden behind the compose button         you      ll be able to see the menu when you hover over the big red plus (+) icon at the bottom right in inbox     inbox      s settings dialog         to bring this up, click on the hamburger icon at the top left in the inbox interface, and in the fly-out sidebar that appears, click on  settings                 individual bundle settings         to bring up the  settings  dialog for any bundle, hover on its link in the sidebar and click on the gear icon that appears next to it.            now let      s see how inbox saves you, the user, both time and effort.    1. turns your emails into to-dos    with gmail, you can  send emails as tasks to your to-do list  app, but with inbox, your email  is  your to-do list. inbox treats it as such because it understands that most emails need you to take    some kind of action.    inbox allows you to mark emails as       done       instead of       read       or       archived      . that may be a simple change of wording, but it does put a different spin on email management.     i'm loving inbox by gmail. making emails 'actionable' made the experience amazing for a to-do list junkie like me        mark 'done' #inboxbygmail            ashley mitchell (@amitchellidea)  october 29, 2014       emails that you mark as done get shunted out of your way.  it      s like checking tasks off your to-do list and is the equivalent of archiving in gmail.    you can also pin important emails to the top of your inbox for quick    access to them.    2. sorts email right for you    inbox takes the onus of sorting your email and does a pretty good job of it.  it places similar emails in groups called bundles.     when you      re setting up inbox for the first time, you      ll get a prompt to choose which type of emails you      d like to see grouped into a separate bundle. trips, promos, updates, forums, and finance are some of the bundle types that you can choose from.         use the  create new        sidebar link if you      d like to create a custom bundle. you can go back and tweak your bundle preferences anytime via inbox settings.    3. highlights just the    data you need    from flight times to car rental info to order confirmations, inbox is familiar with the kind of data that you      re usually looking for in your inbox. that      s why it keeps that  important data highlighted at all times in scannable cards for easy identification.          inbox also makes it easy to tell if an email has attachments, photos, inline images, links to videos, etc.,    by making    their    thumbnails visible in your inbox.         if you    mention    a link, a phone number, or an email address while creating a reminder in inbox, its     assist  feature    brings    up extra information that it thinks you might need.    we      re sharing this tweet as an example:     another win for  @inboxbygmail .  i set this reminder for myself a month ago, and inbox knows when my pharmacy opens!  pic.twitter.com/pumliylpnc            danger manley (@dangermanley)  march 30, 2016      you      ll appreciate that  inbox is smart enough to not display sensitive data like license keys in cards .    4. speeds up email replies    for any email that      s currently open, inbox lists three text snippets beneath the message. these are replies crafted by inbox to save you some time. click on any of the snippets and a new draft appears with that snippet pasted in the body of the reply email. you can review and    edit    the email before you hit  send .         inbox notes the changes you make and learns from them, crafting better response options with each iteration. it also works its way up to more complex sentences as you keep using the  smart reply  feature.    smart replies are available on the web and on mobile.     the  @inboxbygmail  auto-replies are creepily accurate. ai is making impressive strides. and saving me time. :-)           bart verkoeijen (@bgever)  april 8, 2016      5. speeds up searches    the problem with  email searches  is that you still have to look through the results to find key information. inbox knows that this can be time consuming    and does its best to push the right information to the top.  then  it shows you other relevant results in two groups:  top results  and  all results .    when i searched for  flight time  in inbox, right at the top it showed me the most relevant card that matched my query        a card highlighting the flight number as well as the departure date and time for the earliest upcoming flight. handy!         6. acts as your travel assistant     tracking travel plans  has never been this smooth. inbox has a dedicated bundle called a trip bundle that     gathers all emails related to each of your trips in one place . click on trips in the sidebar to view trip bundles for upcoming trips as well as completed ones. click on any of them and there      s all the right data you need!     i am travelling soon! who wants to meet? let me know ??    ps love how  @inboxbygmail  automatically creates itineraries  pic.twitter.com/83nevqccuw            antal j    nos monori (@anthonymonori)  april 7, 2016      you can even  share trip summaries with family and friends quite easily . all you have to do is open a trip bundle, click on the  share trip  icon (right-facing curved arrow), fill in the recipient      s email address, and hit  send . inbox takes care of adding the trip summary to the email when you click on  share trip .         7. prompts you to create reminders    when you receive an email that inbox identifies as a to-do, it suggests adding a reminder for it. you can accept its suggestion by clicking on  add reminder . this way you don      t need to follow up on emails that require action. all you have to do is accept inbox      s reminder suggestions and get on with your work till inbox prompts you again to take action.         reminders that you create in inbox and tie    to a specific time and location show up as cards in  google now .    also,  when you add a reminder in google now or in     google keep , it turns up in inbox . you      ll find it under reminders in the sidebar.         8. keeps emails out of sight till you need them    emails that you don      t need right now are often a distraction because you have to bypass them to get to the ones you do need. to help tackle this problem, inbox also allows you to snooze emails for later.     snoozing an email hides it temporarily  and moves it back to your inbox when you      re ready for    it. if you still aren      t, feel free to hit  snooze  again.    you can pick from snooze times like  next week ,  someday , and  this weekend  or add a custom snooze date, time, and place.         9. lets you control    the frequency of promo and update emails    it      s annoying to have promotional emails or update emails trickle into your inbox throughout the day. but with inbox, you can opt to  display the promo and update bundles in your inbox just once a day  or even once a week. the catch is that you can      t change the time at which the bundles appear in your inbox. the default is 7 am and you      ll have to live with that, for now anyway.    to set the frequency for    promo emails, open the  settings  dialog for the promos bundle. there, under  show bundle , select the radio button next to  once a day  or  once a week     and close the dialog. repeat this process for the updates bundle.         in the bundle settings dialog, if you have set the  bundle messages in the inbox  option to  off , you won      t get the email frequency option, but you  will  get one to automatically mark messages as done when they arrive.     note:  promo emails include deals, offers, etc. and update emails include notification emails like confirmations and alerts.    10. learns what you need    inbox uses intelligent scanning    to sort your emails, highlight key information, and to provide suggestions for reminders, replies, and searches. what      s great is that  the more you work with inbox, the better it gets at giving you relevant suggestions . this is sure to save you a lot of typing and correction as you continue to use inbox.    also, you don      t need to learn or remember any special syntax to interact with inbox, because it recognizes natural language just fine.     inbox by gmail now uses natural language recognition to suggest reminders to add  http://t.co/aii7xayyuu   pic.twitter.com/uaccl7ufng            ali g        l     ? (@aliguclu)  june 21, 2015      inbox is great, but          the quick and easy data access that inbox provides is made possible by the data-scanning mechanism built into it. this means that  inbox trawls your messages to bring up the information that      s most relevant to you.  creepy? it sure is, unless  the lack of privacy     doesn      t bother you much.    this intrusion into every part of your life is the biggest problem with inbox, granted that it      s an intrusion that has your blessings if you sign up for inbox.     started looking at inbox by google. became concerned about privacy. remembered i already use gmail so i don't have privacy anymore.           chris of comicbookdb (@comicbookdb)  november 7, 2014      except for the privacy    bit, none of inbox      s cons seem to be deal breakers.     a unified inbox feature would have been a useful    addition  for managing multiple google accounts in inbox though. for now, you      ll have to stick to account switching just like you do in gmail. a one-click delete option for emails would also have been nice.    unbox inbox!    you won      t know if inbox is worth making your primary email client unless you spend some time with it. get started on that today.    if it      s been  more than a year since you tried inbox  and went back to gmail, give it another shot, because inbox has evolved quite a bit between then and now.    the takeaway here is that if it      s efficiency that you      re looking for, inbox gives you an awesome    deal. not so much if privacy is your top concern at all costs.     have you switched to inbox by gmail? has it changed your email workflow for the better? did you hate it and go back to regular gmail? we      d love to hear about your experience with inbox.      image credit:  hourglass clock  by dima sobko via shutterstock            ""","original","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"26","2 22 next install","seems like some changes in the latest nvda build are causing sluggish hangs after a few hours of use on build 15031. i have had to force a sign out to reset the system. mail and edge are both open when the hang scenario occurs. it has occurred   three times so far.          i also note some edge issues on secure sites that were actually working better before this update.          john    aph","original","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"27","2 22 next install",""" actually i had this weirdness on an xp machine yesterday. i left it doing noothing using the machine as the printer server after the update. when i returned it was still working but nvda seems to have gone s l o w.  evenntually i managed to get a portable version working and  slowly went into the task manager and manually killed all the nvda stuff, then rebooted nvda and it was back to normal.  very odd. might be just a coincidence i don't know.  brian    bglists@...  sent via blueyonder.  please address personal email to:-  briang1@..., putting 'brian gaff'  in the display name field. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"28","2 instances?",""" why do i suddenly have 2 instances of nvda in my system tray? wonder which one i can kill?   i was using my installed version and i closed that one down to start my portable install to test something.  don't know if this caused it, but this shouldn't be happening.      roger ""","original","tagged",NULL,"undefined","Problem","undefined","undefined","undefined","undefined"
"29","2 instances?","it does if nvda crashed.   just hit space on the first version it should kill it hope this helps.","following","tagged",NULL,"undefined","undefined","Answer","undefined","undefined","undefined"
"30","2 instances?",""" in this case, nvda didn't crash. i closed the installed version and then started my portable copy on purpose to test a development add on.    roger ""","following","tagged",NULL,"undefined","undefined","undefined","Clarification","undefined","undefined"
"31","2 instances?","still hitting space should kill the dud version.","following","tagged",NULL,"undefined","undefined","undefined","undefined","Elaboration","undefined"
"32","2 instances?","""                 whatever the cause, try opening each from the   system tray and see what happens.     it could have been caused by a   crash.     not every crash has symptoms every time or at least not symptoms   you'll recognize.     it may be caused by some other problem as well but it   doesn't matter.     it's not worth worrying about the problem.     it isn't   causing any problem and i'm very doubtful it will.cause any problem.                       gene     ""","following","tagged",NULL,"undefined","undefined","Answer","undefined","Elaboration","undefined"
"33","2 instances?",""" sometimes it does this, but sometimes not. if you click on the wrong one it usuallyvanishes.  brian    bglists@...  sent via blueyonder.  please address personal email to:-  briang1@..., putting 'brian gaff'  in the display name field. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"34","2 items need help with","""          good morning,  i have 2 problems   1 how do you stop nvda keep saying checked when you arrow over items   for example on the desktop if i arrow to this pc it announces this pc check box checked   using a touch screen pc  2 in outlook 365 2016   when   i go in my inbox i have to tab then shift tab before it will read my messages   mark.     ""","original","tagged",NULL,"undefined","Problem","undefined","undefined","undefined","undefined"
"35","2 items need help with","if you go to control panel  then open file explorer options  then go to the view tab  then uncheck the option to use check boxes to select items      then apply and ok      tht should fix it","following","tagged",NULL,"undefined","undefined","Answer","undefined","undefined","undefined"
"36","2 items need help with","many thanks you are a life saver     works a treet was driving me made    mark.","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"37","2 items need help with","you are welcome mark      sorry cant help with your outlook problem","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"38","2 nvda questions","hello where can i get the latest windows10 developer that people are using?    i can't find the email that was posted a few days back with the download link to the adon    also when you search on a web find what is the commands to use to bring up  the find option and how do you then advance to the net results?    thanks    hank","original","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"39","2 nvda questions","""  hi hank,     by windows 10 developer, do you mean the windows 10 insider builds?   the insider program is (despite the name) pretty much open to anyone, and lets you download essentially 'beta' versions of updates to windows 10.   if you're interested in that, you can find more information and downloads here:   https://insider.windows.com/       if you mean joseph's windows 10 app essentials, it's available on the nvda addons page:   https://addons.nvda-project.org/index.en.html       specifically here:   https://addons.nvda-project.org/addons/wintenapps.en.html       on that page are links to both the stable and development versions.      re searching on the web, nvda's find command is nvda+control+f, which brings up the find dialog, type your text and press enter.   if the text is on the page, it moves focus to it, otherwise it puts up a dialog box advising it wasn't found.   to move to the next instance, press nvda+f3.   to move to the previous instance, press nvda+shift+f3.      regards      quentin.       ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"40","2 things",""" hi, i was just wondering two things.   first, is it possible to move by large chunks of text like paragraphs with nvda?  second, is it possible to insert place markers into documents like you can with jaws?  thx    tony james, untouched and alive! ""","original","tagged",NULL,"Help","undefined","undefined","undefined","undefined","undefined"
"41","2 things",""" hello    if you press ctrl and the down arrow or ctrl and the up arrow, nvda  moves by paragraph.  i am not sure about the place markers though.    most of the navigation keys you used in ms office with jaws are the  same in nvda.    regards    heaven ""","following","tagged",NULL,"undefined","undefined","Answer","undefined","undefined","undefined"
"42","2 things",""" it only seems to move by line, not by paragraph on my system.    laz ""","following","tagged",NULL,"undefined","undefined","undefined","Clarification","undefined","undefined"
"43","2 things","hi:    nvda does not have the capability of adding placemarkers unless you  install the placemarkers add-on.  kevin huber","following","tagged",NULL,"undefined","undefined","undefined","undefined","Elaboration","undefined"
"44","2 things",""" ok thanks for that info    tony james, untouched and alive! ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"45","2016.2.1",""" sadly, this new update didn      t effect my issue with web pages at all, not that it was supposed to do so, but i was hopeful.     i too don      t use the grammar feature but i love the spell check sound. saves me a lot of time on email creation.   jenine stanley  dragonwalker64@... ""","original","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"46","2016.2.1","""    same here, the gramar usually doesn't works correctly, but the sound is a good feedbak for me.     regards,   mk.        ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"47","2016.2.1",""" hi.      i don't know how uninstalling ccleaner could have caused this. try uninstalling speakdropbox and then installing the latest version again. you don't need to manually delete folders or anything like that. the goal of reinstallation is to get it to re-add the dll files that handle speech in the hopes that'll straighten it out. another possible explanation would be that it thinks you have other screen readers running too, although in that case it probably would still default to jaws as highest priority. have you rebooted the computer yet?          cheers, aaron spears, general partner - valiant galaxy associates developing 'very good audiogames' for the blind community  http://valiantgalaxy.com  sent with thunderbird 45.1.1 portable ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"48","2016.2.1",""" hi.  uninstall it like the other programs in control panel.  ad or remove programs or something like this, in the newer versions of windows. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"49","2016.2.1","in the newer versions of windows it's called programs and features.","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"50","2016.2.1","hi is that the same for windows ten? or is it called something else?","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"51","2016.2.1",""" yes, it is called programs and features in windows 10 as well.    sent from my iphone ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"52","2016.2.1",""" oh it is? oh wow. so, it's simular to 7 and apple. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"53","2016.2.1",""" hi,  yes, the best way to get to programs and features in win10 is to press windows+x and arrow to it, or it might be the first choice you get to. by the way, if you right click on the start icon, you will get the same choices as pressing windows+x. take care. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"54","2016.2.1",""" oh, okay. different from 7! ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"55","2016.2.1",""" so when nvda wants to update and the updates are more toward win 10, if one is still using win 7 should one not risk the nvda updates?  i'm friends with the monster that's under my bed.  i get along with the voices inside of my head. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"56","2016.2.1",""" hi!  here's my answer to your question, semirhage , and i hope others will agree with me.  even though some things in nvda updates may help windows 10 users, nvda is still compatible with all windows versions from xp onwards, so plenty of improvements to nvda arriving in each update will work on windows 7 as well. i use windows 7 here, and updating nvda has never caused any extra problems for me, so any windows 7 user can still safely install nvda updates, given that many of the changes benefit all of us, not just windows 10 users.  bye for now!  from clare ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"57","2016.2.1",""" thanks, clare. i feel good about updating now. i appreciate the explanation.  sem  i'm friends with the monster that's under my bed.  i get along with the voices inside of my head. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"58","2016.2.1","""                 i've almost never done an nvda upgrade using the   automatic upgrader.     the reawson is that it is an example of what i   consider excessive automation.     if i'm wrong, i hope to be corrected but as   i understand it the update installs over the current version and doesn't keep   the current version's installation file.     that makes going back far too   inconvenient if someone wants to.     i strongly believe that the updater   should ask where you want the current exe file if you want to revert.     you   should be able to update and still be able to go back easily.     that ability   might make people far more willing to upgrade.                there may be different ways the nvda designers want   to have the upgrade work but i strongly believe that until such a system is   introduced, that people keep a copy of their current installer so they can   revert without worrying about where to find it.                     gene         ----- original message        ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"59","2016.2.1","""           hi    !    i can see where you      re coming from, gene, but using the automatic upgrader doesn      t necessarily mean you      ll never be able to get hold of older versions of nvda again.    i mostly download the .exe file of each new nvda version before using that installer to upgrade my nvda, but, if i choose to use the automatic upgrader instead, i still download the installer from the nvaccess site afterwards, then i will have it for future use if i need it. i      ve been lucky not to have had to downgrade nvda, but i still like to have the old installers available on my computer in case i ever need them. that      s just the way i do thins, it      s up to others how they choose to update their nvda.    bye for now!    from clare                    ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"60","2016.2.1","""                 i didin't say you couldn't get the previous   version.     but most people probably won't.     if you just use the   automatic upgrader, you won't have it. my point is that if nvda is going to have   an upgrader, it should gbe part of the upgrade to save the current exe file or   to offer to save it.                     gene     ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"61","2016.2.1","how many other applications which offer automated upgrades allow you to revert   to the previous version afterwards?  i cannot think of a single one.    antony.","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"62","2016.2.1","i do that as well. i get the full version from the site. should i ever want to go back. i will use the updater and if i don      t like the new version. i can roll back to the previous version.","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"63","2016.2.1","""                 i don't know but the number that do isn't   relevant.     people should be easily able to revert if the upgrade has a   problem.     also, in the case of jaws, you can have as many copies on your   machine as you want.     in other words, you can have as many previous   versions as you wish.     i don't think you can if you upgrade automatically   but if that's correct, then that's a good reason not to use the automatic   upgrader.     it has long been standard advice that if you do a full version   upgrade of jaws, that you keep the old version on your machine until you have   used the new one enough to evaluate it.                gene     ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"64","2016.2.1",""" jaws sure doesn't and the other screen reader i use, system access doesn't either. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"65","2016.2.1",""" just curious, are you the same gene that is the list moderator. ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"66","2016.2.1","hi chris      i could not see any message under neath yours to see which gene you were   referring to and what the question was.      as far as i know there is only two genes on this list. one is now the   admin who runs or helps keep the list in line and i am the other gene. i   am the one from new zealand so when i sign off a email it is gene nz      i am also the gene who has been putting together the following website   called accessibility central.net which can be found at    http://www.accessibilitycentral.net     the web site covers blindness related stuffas well as nvda tutorials   that i have been putting together.  those tutorials are for a desk top   computer of which i use so no lap top commands.        hope  it helps to sort us out.      gene nz","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"67","2016.2.1","hi chris      i could not see any message under neath yours to see which gene you were   referring to and what the question was.      as far as i know there is only two genes on this list. one is now the   admin who runs or helps keep the list in line and i am the other gene. i   am the one from new zealand so when i sign off a email it is gene nz      i am also the gene who has been putting together the following website   called accessibility central.net which can be found at    http://www.accessibilitycentral.net     the web site covers blindness related stuffas well as nvda tutorials   that i have been putting together.  those tutorials are for a desk top   computer of which i use so no lap top commands.        hope  it helps to sort us out.      gene nz","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"68","2016.2.1","hi i      ve done that with jaws. i      ve had one old version and one new. i just keep 2 copies of it. with nvda i just install over the original copy. if i had 3 copies of the same screan reader. i get rid of the oldest version!","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"69","2016.2.1","""  it's an interesting idea.     without talking to anyone else, the first thing that comes to mind, whether or not this is ever implemented, is please do let us know if there is a big problem with any release / program, to ensure we can fix it for the next release (or an interim release as we did with 2016.2.1).      regards      quentin.           ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"70","2016.2.1","""                 there is no way to know who you are asking.       you don't identify the message in any way, you don't quote any of the message   and since there are two genes, we have no idea who you are asking about since   you don't name the person.                     also, it may have been on another list but you   asked someone who uses a certain synthesizer.     please just ask the   question.     others may be interested in the question and answer.                       gene               ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"71","2016.2.1","""                       gene, i agree. even if i do the automatic update, i   always make sure to also go get the latest installation file as well, and will   keep at least the two most recent ones until i know i'm quite happy with the   update. a bit more user control would be nice during the auto   update.      travis       ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
"72","2016.2.1",""" not enough, that's for sure, so my comments on the nvda apply to all   applications that deny that much user control.    oh, the new weather plus ad-on does ask where you want to save the file when   updating. very very nice.  travis ""","following","tagged",NULL,"undefined","undefined","undefined","undefined","undefined","Junk"
